45.7863283333333,4.8797666666666695,2015-04-01 10:47:40
45.786223333333304,4.87977666666667,2015-04-01 10:47:50
45.7863733333333,4.87988333333333,2015-04-01 10:48:05
45.7865016666667,4.87984333333333,2015-04-01 10:48:16
45.786609999999996,4.87979,2015-04-01 10:48:26
45.7866883333333,4.87976166666667,2015-04-01 10:48:36
45.786295,4.87996666666667,2015-04-01 10:48:46
45.78625,4.879861666666669,2015-04-01 10:48:56
45.7861066666667,4.87987166666667,2015-04-01 10:49:36
45.7861516666667,4.88006,2015-04-01 10:49:46
45.786048333333305,4.88000333333333,2015-04-01 10:49:56
45.785991666666696,4.8800550000000005,2015-04-01 10:50:06
45.785975,4.8800300000000005,2015-04-01 10:50:16
45.785925,4.87994,2015-04-01 10:50:26
45.7856533333333,4.879775,2015-04-01 10:50:36
45.785578333333305,4.87969,2015-04-01 10:50:46
45.785525,4.87960333333333,2015-04-01 10:50:56
45.7855,4.87943,2015-04-01 10:51:06
45.78545,4.879315,2015-04-01 10:51:16
45.7854166666667,4.87915833333333,2015-04-01 10:51:26
45.7853966666667,4.87894166666667,2015-04-01 10:51:36
45.7853266666667,4.878818333333331,2015-04-01 10:51:46
45.7852883333333,4.8787,2015-04-01 10:51:56
45.785284999999995,4.87871666666667,2015-04-01 10:52:06
45.785205,4.8787,2015-04-01 10:52:16
45.7850983333333,4.878675,2015-04-01 10:52:26
45.784909999999996,4.87857833333333,2015-04-01 10:52:36
45.78481,4.87845833333333,2015-04-01 10:52:46
45.7847466666667,4.87831666666667,2015-04-01 10:52:56
45.784678333333304,4.8781183333333304,2015-04-01 10:53:06
45.7846383333333,4.8779366666666695,2015-04-01 10:53:16
45.7845733333333,4.87783166666667,2015-04-01 10:53:26
45.784515,4.877656666666669,2015-04-01 10:53:36
45.784485,4.87748166666667,2015-04-01 10:53:46
45.7844716666667,4.87728833333333,2015-04-01 10:53:56
45.7844816666667,4.87705333333333,2015-04-01 10:54:06
45.7844866666667,4.876855,2015-04-01 10:54:16
45.7844883333333,4.87671,2015-04-01 10:54:26
45.7844566666667,4.876519999999999,2015-04-01 10:54:36
45.7843716666667,4.87639666666667,2015-04-01 10:54:46
45.78439,4.87618166666667,2015-04-01 10:54:56
45.784495,4.87597333333333,2015-04-01 10:55:06
45.7844516666667,4.87584333333333,2015-04-01 10:55:16
45.7843816666667,4.87568166666667,2015-04-01 10:55:26
45.7843283333333,4.87553666666667,2015-04-01 10:55:36
45.7842566666667,4.87541166666667,2015-04-01 10:55:46
45.784245,4.87521333333333,2015-04-01 10:55:56
45.784343333333304,4.874955,2015-04-01 10:56:06
45.7843216666667,4.874795,2015-04-01 10:56:16
45.7842833333333,4.8746433333333306,2015-04-01 10:56:26
45.78415,4.874408333333331,2015-04-01 10:56:36
45.7841583333333,4.87422833333333,2015-04-01 10:56:46
45.7841066666667,4.87403166666667,2015-04-01 10:56:56
45.783984999999994,4.87386333333333,2015-04-01 10:57:06
45.7839283333333,4.87367333333333,2015-04-01 10:57:16
45.7839133333333,4.87346333333333,2015-04-01 10:57:26
45.78382,4.873419999999999,2015-04-01 10:57:36
45.783965,4.873044999999999,2015-04-01 10:57:46
45.78394,4.87286,2015-04-01 10:57:56
45.7838766666667,4.8727516666666695,2015-04-01 10:58:06
45.78391,4.87270333333333,2015-04-01 10:58:16
