45.78604690259993,4.926968046799716,1427828151000
45.77380469999098,4.923795048638325,1427828151000
45.77790036119228,4.933527461592638,1427828151000
45.78050933823563,4.9258823074992915,1427828165000
45.784423437589346,4.931043391950893,1427828165000
45.77965430068222,4.918694497220369,1427828165000
45.77726208585853,4.928182740718391,1427828175000
45.77935375789455,4.922224091663766,1427828175000
45.780012134540385,4.9209631759697885,1427828175000
45.783183292871904,4.930711353615104,1427828185000
45.77627651179268,4.923505627717017,1427828185000
45.78466257921241,4.921957594932625,1427828185000
45.77898972666481,4.9202610854819415,1427828195000
45.784706894087925,4.931049946270783,1427828195000
45.778265497387494,4.93270614316397,1427828195000
45.78253623079576,4.922438673467569,1427828205000
45.78048516723007,4.9302008347157456,1427828205000
45.777553905293715,4.922271320336148,1427828205000
45.77454410943684,4.9271374662007625,1427828215000
45.78004974592813,4.921767122104115,1427828215000
45.78406490079167,4.932027163996476,1427828215000
45.777432301809824,4.921414316922899,1427828225000
45.78420610557619,4.9223803970292686,1427828225000
45.778189421041056,4.9184085644817515,1427828225000
45.77731923018904,4.932528263922204,1427828235000
45.77993398002718,4.920656861042234,1427828235000
45.780904272850684,4.931506716095574,1427828235000
45.78188408810785,4.9217534425668,1427828245000
45.776709030380644,4.930208926191569,1427828245000
45.77987837056401,4.935310392594628,1427828245000
45.784045441780385,4.928484191514274,1427828255000
45.78019778497692,4.918532614343791,1427828255000
45.782231474231104,4.926399762455796,1427828255000
45.77616915153627,4.921246648291192,1427828265000
45.77466516976009,4.924838165373646,1427828265000
45.77681883488824,4.927805238588136,1427828265000
45.78351362998358,4.91972526285819,1427828275000
45.7779457499423,4.918647528341906,1427828275000
45.782021527281394,4.920688449381703,1427828275000
45.77709927829048,4.933142944685708,1427828285000
45.78509412280279,4.924311479234965,1427828285000
45.779171028179746,4.918874665441356,1427828285000
45.77661051655977,4.920594521598583,1427828295000
45.780288210321146,4.930760472375899,1427828295000
45.77845567629157,4.927704628807134,1427828295000
45.78418857802762,4.929360358260657,1427828305000
45.78029761300263,4.924766883541776,1427828305000
45.780907061936524,4.927509935960534,1427828305000
45.781212075354254,4.925929091143172,1427828315000
45.78128547094541,4.92350411576848,1427828315000
45.78426923639072,4.921610526149477,1427828315000
45.77958258525435,4.918961035293149,1427828325000
45.776699395509404,4.933211409481354,1427828325000
45.78245016113036,4.926884896035576,1427828325000
45.7823035855333,4.930925418650183,1427828335000
45.7804480410694,4.929180613610064,1427828335000
45.78110365033558,4.917502369702231,1427828335000
45.78057800064405,4.922772344650402,1427828345000
45.77514467719763,4.923703287895418,1427828345000
45.781365852475936,4.923249342629462,1427828345000
45.78027013561794,4.9208331317922696,1427828355000
45.78612122983938,4.924088740933058,1427828355000
45.778350383945615,4.929016566626408,1427828355000
45.77505768498176,4.922411128520539,1427828365000
45.77636205178924,4.933140853060469,1427828365000
45.77934529345002,4.932544133883703,1427828365000
45.78269880214926,4.931933258478965,1427828375000
45.782040841891096,4.932480294968971,1427828375000
45.77747915369141,4.931101541243701,1427828375000
45.78057232974139,4.934745144820832,1427828385000
45.776024971657634,4.933063219802331,1427828385000
45.78318202275922,4.925612564650163,1427828385000
45.77719770172788,4.9200269976550635,1427828395000
45.78482779793227,4.923322049551581,1427828395000
45.78032910631796,4.921868603684251,1427828395000
45.78054692257062,4.933984141815446,1427828405000
45.785014179545854,4.924413372149987,1427828405000
45.78583636840296,4.924461481120202,1427828405000
45.77966247779515,4.931125090876683,1427828415000
45.775947103304546,4.9236136108698965,1427828415000
45.77515824469276,4.927626706409457,1427828415000
45.78469562662894,4.921388772412549,1427828425000
45.784061437214014,4.920169453015042,1427828425000
45.7818465031568,4.925081659098587,1427828425000
45.779049231853975,4.92014800387853,1427828435000
45.78312728954352,4.921944326817624,1427828435000
45.7773978596812,4.9266939033131,1427828435000
45.78123494507307,4.934780860198566,1427828445000
45.77811509273203,4.928480725119778,1427828445000
45.781569332297714,4.933647894773544,1427828445000
45.781348943193684,4.918745901531974,1427828455000
45.783364914396465,4.92643568480924,1427828455000
45.779714368291735,4.9230659927903035,1427828455000
45.78379854692707,4.922726606681735,1427828465000
45.78119368795984,4.918906167973074,1427828465000
45.78406398026534,4.925403055012591,1427828465000
45.77593183786713,4.922890187750748,1427828475000
45.78079659665597,4.921708132142634,1427828475000
45.77408532456609,4.927135525221537,1427828475000
45.77680507534188,4.92468405878258,1427828485000
45.78207723016269,4.920347881072048,1427828485000
45.781882681580086,4.91900655903089,1427828485000
45.77683945984602,4.921342122437078,1427828495000
45.784785762230584,4.924372644298915,1427828495000
45.77952968175001,4.925374102210508,1427828495000
45.77925532616844,4.9285227227014365,1427828505000
45.776648485807065,4.922962886616077,1427828505000
45.78418409532391,4.930898354282838,1427828505000
45.7806392705632,4.92760166964381,1427828515000
45.77951640635456,4.917628107619162,1427828515000
45.78112845799546,4.933478155778965,1427828515000
45.78486652829213,4.921361399978693,1427828525000
45.77807187642887,4.931202808315602,1427828525000
45.77856411723888,4.9191212514184,1427828525000
45.782283519487244,4.923409712533127,1427828535000
45.78344632898995,4.932679215703527,1427828535000
45.7836160291837,4.933185201708172,1427828535000
45.78324689771707,4.919949571219523,1427828545000
